sample_id,source_dataset,original_path,destination_path,original_class,nivara_class,split,width,height,channels,file_size,sha256,duplicate_group,license_source,exclusion_reason
1,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\trash\trash10.jpg,train\garbage_waste\garbage_waste_000001.jpg,trash,garbage_waste,train,512,384,3,11752,5f1ee42f525810222f5afc0afa6393f9184db463b2e2414df428f9321639a028,,License verification required — obtained from Kaggle; check original dataset license,
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1011).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1012).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1013).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1014).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1015).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1016).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1017).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1018).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1019).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1020).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1021).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1022).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1023).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1024).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1025).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1026).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1027).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1028).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1029).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1030).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1031).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1032).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1033).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1034).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1035).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1036).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1037).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1038).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1039).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1040).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1041).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1042).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1043).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1044).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1045).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1046).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1047).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1048).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1049).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1050).jpg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1051).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1052).jpg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1053).jpg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1054).jpg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1055).jpg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1056).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1057).jpg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1058).jpg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1059).jpg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1060).jpg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1061).jpg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
